scheduleId,line,trainNumber,startStation,startTime,endStation,endTime,status,remarks
HB87-540-1,harbour,P/PL94,PNVL,13:57:00,VSH,14:27:00,active,
HB87-540-2,harbour,TV64,VSH,15:11:00,TNA,15:40:00,active,
HB87-540-3,harbour,TV69,TNA,15:52:00,VSH,16:23:00,active,
HB87-540-4,harbour,TV88,VSH,18:25:00,TNA,18:54:00,active,
HB87-540-5,harbour,TPL55,TNA,19:59:00,PNVL,20:51:00,active,
HB87-541-1,harbour,P/PL28,PNVL,7:14:00,BEPR,7:29:00,active,
HB87-541-2,harbour,BR20,BEPR,7:50:00,CSMT,8:54:00,active,
HB87-541-3,harbour,BR17,CSMT,9:59:00,BEPR,11:05:00,cancelled,
HB87-541-4,harbour,BR38,BEPR,11:13:00,CSMT,12:17:00,cancelled,
HB87-541-5,harbour,P/PL97,CSMT,12:51:00,PNVL,14:12:00,active,
HB87-542-1,harbour,BRPL2,PNVL,23:22:00,BEPR,23:37:00,active,
HB87-542-2,harbour,BR2,BEPR,3:55:00,CSMT,5:00:00,active,
HB87-542-3,harbour,P/PL13,CSMT,5:18:00,PNVL,6:38:00,active,
HB87-543-1,harbour,TPL72,PNVL,22:15:00,TNA,23:07:00,active,
HB87-543-2,harbour,TPL1,TNA,0:05:00,PNVL,0:57:00,active,
HB87-544-1,harbour,TPL26,PNVL,9:48:00,TNA,10:40:00,active,
HB87-544-2,harbour,TNU27,TNA,11:27:00,NEU,11:57:00,active,
HB87-544-3,harbour,TNU34,NEU,13:14:00,TNA,13:44:00,active,
HB87-544-4,harbour,TPL29,TNA,14:03:00,PNVL,14:55:00,active,
HB87-545-1,harbour,P/PL160,PNVL,19:55:00,NEU,20:17:00,active,
HB87-545-2,harbour,TNU64,NEU,20:58:00,TNA,21:28:00,active,
HB87-545-3,harbour,TV109,TNA,21:41:00,VSH,22:10:00,active,
HB87-545-4,harbour,TV116,VSH,22:45:00,TNA,23:14:00,active,
HB87-545-5,harbour,TPL73,TNA,23:32:00,PNVL,0:24:00,active,
HB87-546-1,harbour,PL26,PNVL,6:57:00,CSMT,8:16:00,active,
HB87-546-2,harbour,PL65,CSMT,9:52:00,PNVL,11:12:00,active,
HB87-547-1,harbour,P/PL84,PNVL,13:19:00,BEPR,13:34:00,active,
HB87-547-2,harbour,UBR11,BEPR,14:37:00,URAN,15:18:00,active,
HB87-547-3,harbour,UBR14,URAN,16:50:00,BEPR,17:31:00,active,
HB87-547-4,harbour,P/TPL45,BEPR,18:31:00,PNVL,18:46:00,active,
HB87-548-1,harbour,P/TPL44,PNVL,15:36:00,BEPR,15:51:00,active,
HB87-548-2,harbour,UBR13,BEPR,16:27:00,URAN,17:08:00,active,
HB87-548-3,harbour,UBR16,URAN,18:30:00,BEPR,19:11:00,active,
HB87-548-4,harbour,UBR17,BEPR,19:57:00,URAN,20:38:00,active,
HB87-548-5,harbour,UBR20,URAN,21:55:00,BEPR,22:36:00,active,
HB87-549-1,harbour,UBR1,BEPR,6:00:00,URAN,6:41:00,active,
HB87-549-2,harbour,UBR2,URAN,7:20:00,BEPR,8:01:00,active,
HB87-549-3,harbour,UBR3,BEPR,8:20:00,URAN,9:01:00,active,
HB87-549-4,harbour,UBR6,URAN,9:30:00,BEPR,10:11:00,active,
HB87-549-5,harbour,P/PL61,BEPR,10:35,PNVL,10:50:00,active,
HB87-550-1,harbour,P/PL122,PNVL,16:10:00,NEU,16:32:00,active,
HB87-550-2,harbour,UNU15,NEU,17:35:00,URAN,18:18:00,active,
HB87-550-3,harbour,UNU18,URAN,19:20:00,NEU,20:03:00,active,
HB87-550-4,harbour,UNU19,NEU,20:55:00,URAN,21:38:00,active,
HB87-551-1,harbour,UNU2,URAN,6:05:00,NEU,6:48:00,active,
HB87-551-2,harbour,UNU1,NEU,7:10:00,URAN,7:53:00,active,
HB87-551-3,harbour,UBR4,URAN,8:30:00,BEPR,9:11:00,active,
HB87-551-4,harbour,P/TPL13,BEPR,9:51:00,PNVL,10:06:00,active,
HB87-552-1,harbour,P/61018,PNVL,10:30:00,DW,11:10:00,active,
HB87-552-2,harbour,DWPEN61019,DW,11:20:00,PEN,12:55:00,active,
HB87-552-3,harbour,PENDW61026,PEN,18:08:00,DW,19:40:00,active,
HB87-552-4,harbour,P/61013,DW,20:00:00,PNVL,20:40:00,active,
HB87-553-1,harbour,PN-DW 61020,PNVL,14:48:00,DW,15:30:00,active,
HB87-553-2,harbour,DW BSR 61022,DW,16:25:00,BSR,17:25:00,active,
HB87-553-3,harbour,BSRDW61021,BSR,17:35:00,DW,18:35:00,active,
HB87-553-4,harbour,P/61013,DW,20:00:00,PNVL,20:40:00,active,
HB87-554-1,harbour,P/61024,PNVL,7:40:00,DW,8:30:00,active,
HB87-554-2,harbour,DW-PEN 61017,DW,9:10:00,PNVL,9:55:00,active,
HB87-554-3,harbour,PN-DW 61018,PNVL,10:30:00,DW,11:10:00,active,
HB87-554-4,harbour,P/61019,DW,11:20:00,PNVL,12:00:00,active,
HB87-555-1,harbour,P/61024,PNVL,7:40:00,DW,8:30:00,active,
HB87-555-2,harbour,DW-PEN 61017,DW,9:40:00,PEN,11:15:00,active,
HB87-555-3,harbour,PEN-PN 61020,PEN,13:55:00,PNVL,14:46:00,active,
HB87-556-1,harbour,MUCK SPL,,22:00:00,,6:00:00,active,
